epoch,cat_acc,loss,plate_acc,plate_len_acc,top_3_k,val_cat_acc,val_loss,val_plate_acc,val_plate_len_acc,val_top_3_k
10,0.9387102723121643,0.21749021112918854,0.6647852063179016,0.8988074064254761,0.984950602054596,0.956835925579071,0.1677047610282898,0.7710404992103577,0.9357244372367859,0.9907315373420715
11,0.9441781044006348,0.2010904848575592,0.6887657642364502,0.9013709425926208,0.9870498776435852,0.9630681872367859,0.14771288633346558,0.8070845007896423,0.9357244372367859,0.9920011162757874
12,0.9488422870635986,0.18229889869689941,0.708983302116394,0.9025874733924866,0.9890884160995483,0.9670454263687134,0.13521377742290497,0.8322975635528564,0.9385653734207153,0.9929776191711426
13,0.9516557455062866,0.1739223301410675,0.7218972444534302,0.906885027885437,0.9898272752761841,0.9690873622894287,0.126124307513237,0.8440163135528564,0.9327947497367859,0.994335949420929
14,0.9540483355522156,0.16484366357326508,0.7322475910186768,0.9027050733566284,0.9910922050476074,0.9705522060394287,0.12055284529924393,0.8518288135528564,0.9327947497367859,0.9950195550918579
15,0.9561396837234497,0.15444962680339813,0.7465470433235168,0.9067546129226685,0.991996705532074,0.9703657627105713,0.11702798306941986,0.8519176244735718,0.9318181872367859,0.9952148795127869
16,0.9576700329780579,0.15041878819465637,0.7511652708053589,0.9121553301811218,0.9923330545425415,0.9712358117103577,0.11398669332265854,0.8586647510528564,0.9327947497367859,0.995898425579071
17,0.9598343968391418,0.14030501246452332,0.7667774558067322,0.9137674570083618,0.9934527277946472,0.9721147418022156,0.11063190549612045,0.8645241260528564,0.9327947497367859,0.996386706829071
18,0.9610640406608582,0.13547709584236145,0.7696189284324646,0.9148493409156799,0.9940313100814819,0.9729936122894287,0.10728009790182114,0.8655006885528564,0.9367009997367859,0.996777355670929
19,0.9615219235420227,0.13011996448040009,0.7781006097793579,0.9182253479957581,0.9945170283317566,0.9732865691184998,0.1043897494673729,0.8684303760528564,0.9357244372367859,0.9970703125
20,0.9623290300369263,0.1273619532585144,0.781741738319397,0.9155228137969971,0.9948409795761108,0.9736682772636414,0.10156303644180298,0.8722478747367859,0.9375888109207153,0.9970703125
21,0.9641917943954468,0.12342994660139084,0.7860606908798218,0.9197112917900085,0.9947329759597778,0.9741477370262146,0.09807664901018143,0.8750888109207153,0.9366122484207153,0.9974609017372131
22,0.964765191078186,0.12043707072734833,0.7872473001480103,0.9222577214241028,0.9947452545166016,0.9750266075134277,0.0952783152461052,0.8780184984207153,0.9385653734207153,0.9975585341453552
23,0.9656857848167419,0.11750313639640808,0.7943991422653198,0.9233267307281494,0.9952048063278198,0.9761008620262146,0.09274636954069138,0.8829013109207153,0.9454013109207153,0.9975585341453552
24,0.9662384986877441,0.11202241480350494,0.795485258102417,0.922809362411499,0.9958508610725403,0.9767756462097168,0.09075529873371124,0.8858309984207153,0.9454013109207153,0.99755859375
25,0.9672175645828247,0.10927478224039078,0.8017989993095398,0.9298050999641418,0.9957290887832642,0.9770685434341431,0.0887378379702568,0.8877841234207153,0.9444247484207153,0.9972655773162842
26,0.9684190154075623,0.10376828908920288,0.8080121874809265,0.9284580945968628,0.996080219745636,0.9776544570922852,0.08686786890029907,0.8907138109207153,0.9463778734207153,0.9976562261581421
27,0.9679506421089172,0.10305606573820114,0.8066181540489197,0.9284367561340332,0.9960216879844666,0.9778498411178589,0.08382108807563782,0.8897372484207153,0.9454013109207153,0.9973632097244263
28,0.9689981341362,0.10006919503211975,0.8098851442337036,0.9307394623756409,0.9964300990104675,0.9785333871841431,0.08219990134239197,0.8897372484207153,0.9493075609207153,0.9973632097244263
29,0.9699711203575134,0.09816417098045349,0.8171759843826294,0.9350668787956238,0.9967665672302246,0.9789328575134277,0.08138994127511978,0.8888494372367859,0.9484197497367859,0.9971679449081421
30,0.970871090888977,0.09610248357057571,0.818657636642456,0.9378912448883057,0.9964421391487122,0.9792169332504272,0.08003076910972595,0.8878728747367859,0.9522372484207153,0.9973632097244263
31,0.9706413745880127,0.09379416704177856,0.8190574645996094,0.9351930022239685,0.9966583847999573,0.9796075820922852,0.07919557392597198,0.8888494372367859,0.9561434984207153,0.9972655773162842
32,0.9725186824798584,0.08913206309080124,0.8290464878082275,0.93869948387146,0.9969689846038818,0.9795187711715698,0.07878759503364563,0.8850319385528564,0.9522372484207153,0.9973632097244263
33,0.9739170074462891,0.08874563127756119,0.8391274809837341,0.9438222646713257,0.996752917766571,0.9804953336715698,0.07837186753749847,0.8889381885528564,0.9561434984207153,0.9975585341453552
34,0.9735287427902222,0.08614633977413177,0.8338956236839294,0.9380345344543457,0.9967933893203735,0.9805841445922852,0.07727440446615219,0.8908025622367859,0.95703125,0.9976562261581421
35,0.9735245704650879,0.08513831347227097,0.8338742852210999,0.9415281414985657,0.997413694858551,0.9804776310920715,0.07654793560504913,0.8926669359207153,0.9560546875,0.997851550579071
36,0.973508894443512,0.08328098803758621,0.8351998925209045,0.9440873861312866,0.9973180890083313,0.9804776906967163,0.07603834569454193,0.8916903734207153,0.9560546875,0.997851550579071
37,0.9745756387710571,0.08284507691860199,0.8396663069725037,0.9465076923370361,0.9974263310432434,0.9813565611839294,0.07547104358673096,0.8995028734207153,0.9580078125,0.997851550579071
38,0.9733350276947021,0.08566839247941971,0.8365639448165894,0.9422059059143066,0.9971979856491089,0.9817472100257874,0.07480257004499435,0.9004794359207153,0.9599609375,0.99755859375
39,0.9741709232330322,0.08207382261753082,0.8380541801452637,0.9394948482513428,0.9975888729095459,0.9818448424339294,0.0745687186717987,0.8995028734207153,0.958984375,0.9976562261581421
40,0.9758448004722595,0.07788259536027908,0.8487124443054199,0.9440916776657104,0.9976018667221069,0.9819425344467163,0.07467380911111832,0.9024325609207153,0.9609375,0.99755859375
41,0.9755892753601074,0.07871153205633163,0.849381685256958,0.9475938081741333,0.9976023435592651,0.9820401668548584,0.07458435744047165,0.8995028734207153,0.9609375,0.99755859375
42,0.9758540391921997,0.07709406316280365,0.8484216928482056,0.9477199912071228,0.9977769255638123,0.9821377396583557,0.07469182461500168,0.9014559984207153,0.9619140625,0.997363269329071
43,0.9765797257423401,0.07463106513023376,0.8539186716079712,0.9498665928840637,0.9976423382759094,0.9824307560920715,0.07405173033475876,0.9024325609207153,0.9619140625,0.99755859375
44,0.9764231443405151,0.07486074417829514,0.8563860058784485,0.9470550417900085,0.9978174567222595,0.9827237129211426,0.0738542377948761,0.9063388109207153,0.962890625,0.99755859375
45,0.9772700667381287,0.07359260320663452,0.857985258102417,0.9486671090126038,0.9978576302528381,0.9828214049339294,0.07371912896633148,0.9063388109207153,0.962890625,0.997753918170929
46,0.9759500026702881,0.07603857666254044,0.8531447052955627,0.9442092776298523,0.9973458647727966,0.9834073185920715,0.07279059290885925,0.9063388109207153,0.962890625,0.9976562261581421
47,0.976256251335144,0.07551450282335281,0.8523193597793579,0.9471726417541504,0.9978986382484436,0.9837003350257874,0.0721820592880249,0.9082919359207153,0.962890625,0.9977538585662842
48,0.9774481058120728,0.07128280401229858,0.8627125024795532,0.9494838714599609,0.9978851079940796,0.9837979674339294,0.07206480205059052,0.9102450609207153,0.962890625,0.997753918170929
49,0.978230893611908,0.07015933096408844,0.8607048988342285,0.9551411867141724,0.9979791045188904,0.9837979674339294,0.0719606876373291,0.9092684984207153,0.9609375,0.997851550579071
50,0.9777430891990662,0.07021884620189667,0.8577287197113037,0.9529902935028076,0.9978968501091003,0.9835050106048584,0.07246570289134979,0.9082919359207153,0.9599609375,0.9978516101837158
51,0.9776357412338257,0.07197410613298416,0.8596230149269104,0.9500184059143066,0.9978982210159302,0.9836026430130005,0.07274272292852402,0.9063388109207153,0.9580078125,0.997753918170929
52,0.9784549474716187,0.06890201568603516,0.864181399345398,0.9547328352928162,0.9979115724563599,0.9834072589874268,0.07279378920793533,0.9034091234207153,0.9580078125,0.99755859375
53,0.9782125949859619,0.06953908503055573,0.8610790371894836,0.9509484767913818,0.9980737566947937,0.9835049510002136,0.07299106568098068,0.9063388109207153,0.958984375,0.997753918170929
54,0.9784036874771118,0.06963470578193665,0.8639248013496399,0.9527038335800171,0.9979792833328247,0.9834073781967163,0.07307271659374237,0.9082919359207153,0.958984375,0.99755859375
55,0.9792240858078003,0.06597070395946503,0.8691737651824951,0.9544591307640076,0.9978175163269043,0.9836026430130005,0.07302595674991608,0.9082919359207153,0.9599609375,0.99755859375
56,0.9792794585227966,0.06534838676452637,0.8697211146354675,0.953650951385498,0.9983702301979065,0.9838955998420715,0.07258899509906769,0.9082919359207153,0.9609375,0.9976562857627869
57,0.9792912602424622,0.06455103307962418,0.8701294660568237,0.9564796090126038,0.9982215762138367,0.9835050106048584,0.07272088527679443,0.9053622484207153,0.9599609375,0.997363269329071
58,0.979871928691864,0.06429141759872437,0.8705250024795532,0.9560755491256714,0.9981268048286438,0.9827237129211426,0.07339249551296234,0.8995028734207153,0.95703125,0.9974609613418579
59,0.9800999164581299,0.06334841996431351,0.8745659589767456,0.9562102556228638,0.9983291029930115,0.9824307560920715,0.07407739013433456,0.9014559984207153,0.9580078125,0.9976562261581421
60,0.9798434972763062,0.06332330405712128,0.8705207705497742,0.9563406705856323,0.9983430504798889,0.9822355508804321,0.07447858899831772,0.9004794359207153,0.9560546875,0.9977538585662842
61,0.9802781343460083,0.06151863560080528,0.8744441270828247,0.9554105997085571,0.9983431696891785,0.9819425344467163,0.07530254870653152,0.9004794359207153,0.9541015625,0.9974609017372131
62,0.9797375798225403,0.06370823085308075,0.8743008375167847,0.9571531414985657,0.9983160495758057,0.9819425344467163,0.07537654042243958,0.9004794359207153,0.95703125,0.9974608421325684
63,0.9796513915061951,0.06297294050455093,0.8707816004753113,0.9555324912071228,0.9983157515525818,0.9823331236839294,0.07538726925849915,0.9034091234207153,0.9560546875,0.99755859375
64,0.9805582165718079,0.06233815848827362,0.877929151058197,0.9567576050758362,0.9983419179916382,0.9827237129211426,0.07554992288351059,0.9053622484207153,0.9560546875,0.997753918170929
65,0.980638861656189,0.06082397699356079,0.876047670841217,0.955940842628479,0.9984778165817261,0.9825283885002136,0.07539442181587219,0.9053622484207153,0.955078125,0.9978516101837158
66,0.9813272356987,0.06015491113066673,0.8788806200027466,0.9616067409515381,0.9982484579086304,0.9823331236839294,0.07441967725753784,0.9024325609207153,0.9560546875,0.997753918170929
67,0.9801706075668335,0.0614020898938179,0.8735097646713257,0.9550022482872009,0.998289167881012,0.9824308156967163,0.074200339615345,0.9024325609207153,0.95703125,0.9976561665534973
68,0.9807605147361755,0.05943043529987335,0.8761695623397827,0.9568880200386047,0.9986526370048523,0.9829190969467163,0.07416296005249023,0.9063388109207153,0.9580078125,0.9974609017372131
69,0.9798280000686646,0.0625905692577362,0.8734670281410217,0.9539288878440857,0.9985033273696899,0.9825284481048584,0.07528835535049438,0.9043856859207153,0.955078125,0.997363269329071
70,0.9815159440040588,0.05904656648635864,0.8799624443054199,0.9599903225898743,0.9984097480773926,0.9827237129211426,0.07532422989606857,0.9043856859207153,0.9560546875,0.99755859375
71,0.9812596440315247,0.05858515202999115,0.8795498013496399,0.9603944420814514,0.9984777569770813,0.9827237129211426,0.07466908544301987,0.9043856859207153,0.9560546875,0.9974609017372131
72,0.9813247323036194,0.057475075125694275,0.8804884552955627,0.9554020166397095,0.9984907507896423,0.9830167293548584,0.07434575259685516,0.9043856859207153,0.9560546875,0.99755859375
73,0.9821205139160156,0.05624701455235481,0.8820962309837341,0.9611898064613342,0.9987066984176636,0.9831143021583557,0.07397833466529846,0.9053622484207153,0.9580078125,0.997851550579071
74,0.9814633131027222,0.057858772575855255,0.8834731578826904,0.9597252011299133,0.9986394047737122,0.9831143021583557,0.07413270324468613,0.9063388109207153,0.9580078125,0.9977538585662842
75,0.9809444546699524,0.05868549272418022,0.8780510425567627,0.9564796090126038,0.9985715746879578,0.9834073185920715,0.0740438848733902,0.9073153734207153,0.9609375,0.9976562261581421
76,0.9812996983528137,0.057447053492069244,0.8790067434310913,0.95891273021698,0.998531699180603,0.9836025834083557,0.07343068718910217,0.9073153734207153,0.9599609375,0.9975585341453552
77,0.9815952181816101,0.05797908827662468,0.8825174570083618,0.9593125581741333,0.9983821511268616,0.9836026430130005,0.07375326007604599,0.9082919359207153,0.9599609375,0.9975585341453552
78,0.9819595813751221,0.0560985766351223,0.8853461146354675,0.9595776796340942,0.9986125230789185,0.9833096861839294,0.07428490370512009,0.9043856859207153,0.9599609375,0.9974609017372131
79,0.9815037846565247,0.05681922659277916,0.8815788626670837,0.9589170217514038,0.9984912276268005,0.9833096861839294,0.07463807612657547,0.9053622484207153,0.958984375,0.9975585341453552
80,0.9821725487709045,0.055653803050518036,0.8816878795623779,0.9607899785041809,0.9987335801124573,0.9830167293548584,0.0746198445558548,0.9034091234207153,0.9580078125,0.9971679449081421
81,0.9819031953811646,0.054883841425180435,0.8831738233566284,0.9594258666038513,0.9988414645195007,0.9827237129211426,0.07462607324123383,0.9043856859207153,0.95703125,0.997363269329071
82,0.9816092848777771,0.05673911049962044,0.880631685256958,0.957822322845459,0.9988278746604919,0.9830167293548584,0.07452358305454254,0.9053622484207153,0.95703125,0.997363269329071
83,0.9826048612594604,0.054501816630363464,0.8853418231010437,0.9602469205856323,0.9986662864685059,0.9828214049339294,0.07452540099620819,0.9053622484207153,0.9560546875,0.997363269329071
84,0.9826593995094299,0.05466633290052414,0.8895131945610046,0.9640227556228638,0.9988818168640137,0.9829190373420715,0.074462890625,0.9053622484207153,0.9560546875,0.997363269329071
85,0.9827109575271606,0.05313726142048836,0.8855984210968018,0.9628018736839294,0.9986124634742737,0.9828214049339294,0.07452595233917236,0.9043856859207153,0.955078125,0.99755859375
86,0.983169674873352,0.054091677069664,0.8924808502197266,0.9637576341629028,0.9986913204193115,0.9827237129211426,0.07459159940481186,0.9034091234207153,0.9560546875,0.9974609017372131
87,0.9811779260635376,0.056912582367658615,0.8817049860954285,0.9568794369697571,0.9987203478813171,0.9828214049339294,0.07458395510911942,0.9043856859207153,0.95703125,0.99755859375
88,0.9824449419975281,0.05514386296272278,0.8852071166038513,0.9633535146713257,0.9988007545471191,0.9825284481048584,0.07498934864997864,0.9034091234207153,0.9560546875,0.99755859375
89,0.9817848801612854,0.056802503764629364,0.8802275657653809,0.9620108008384705,0.9987335801124573,0.9825285077095032,0.07513769716024399,0.9024325609207153,0.9560546875,0.9974609017372131
90,0.9823876023292542,0.05340518429875374,0.886945366859436,0.9613287448883057,0.9988273978233337,0.9826260805130005,0.0752740204334259,0.9034091234207153,0.955078125,0.9975585341453552
91,0.9830145239830017,0.05461942031979561,0.8903555870056152,0.963227391242981,0.9987335205078125,0.9825284481048584,0.07515484094619751,0.9014559984207153,0.9560546875,0.9974609017372131
92,0.982373833656311,0.05469845235347748,0.8839649558067322,0.9619979858398438,0.9987602233886719,0.9827237725257874,0.07506689429283142,0.9014559984207153,0.9580078125,0.9974609017372131
93,0.9827001094818115,0.05437438562512398,0.8881662487983704,0.9615981578826904,0.998828113079071,0.9826260805130005,0.07519225776195526,0.9014559984207153,0.9580078125,0.9974609017372131
94,0.9828479886054993,0.05494191125035286,0.8885788917541504,0.9614677429199219,0.9986658692359924,0.9823331236839294,0.0751829668879509,0.9014559984207153,0.9560546875,0.9974609017372131
95,0.983320415019989,0.05243093520402908,0.8897954225540161,0.9640269875526428,0.998720109462738,0.9823331236839294,0.07515747100114822,0.9014559984207153,0.95703125,0.9974609017372131
96,0.9827023148536682,0.0548396073281765,0.8877707123756409,0.9618803858757019,0.9987871050834656,0.9823331236839294,0.07526206225156784,0.9004794359207153,0.95703125,0.9974609017372131
97,0.9823895692825317,0.05426546558737755,0.8869496583938599,0.9595733880996704,0.9988548159599304,0.9822354912757874,0.07514763623476028,0.9004794359207153,0.9560546875,0.9974609017372131
98,0.9827970266342163,0.054882172495126724,0.8900648355484009,0.9626842737197876,0.9988009333610535,0.9822354912757874,0.07505935430526733,0.9004794359207153,0.9560546875,0.9974609017372131
99,0.9824592471122742,0.05425091087818146,0.8889872431755066,0.9609332084655762,0.9986528158187866,0.9823331236839294,0.07506737112998962,0.9004794359207153,0.95703125,0.9974609017372131
