epoch,cat_acc,loss,plate_acc,plate_len_acc,top_3_k,val_cat_acc,val_loss,val_plate_acc,val_plate_len_acc,val_top_3_k
16,0.9757621884346008,0.08332311362028122,0.8436079025268555,0.950539231300354,0.9968135952949524,0.986994206905365,0.05306335538625717,0.923204779624939,0.9728106260299683,0.998397171497345
17,0.977802038192749,0.07674743980169296,0.8559775948524475,0.9547215700149536,0.9971513748168945,0.9881506562232971,0.04928261786699295,0.9303049445152283,0.9728106260299683,0.9985087513923645
18,0.9782366752624512,0.07365357875823975,0.8551304936408997,0.9580569267272949,0.997322678565979,0.9886375069618225,0.04668213054537773,0.9329407811164856,0.9716945290565491,0.9988436102867126
19,0.9791454076766968,0.07151967287063599,0.8607069849967957,0.9580444693565369,0.9974712133407593,0.9888606667518616,0.04392619431018829,0.93405681848526,0.9728106260299683,0.9988436102867126
20,0.9802887439727783,0.06595032662153244,0.8685870170593262,0.9582717418670654,0.997625470161438,0.9889319539070129,0.0423443578183651,0.9336531758308411,0.9716945290565491,0.9989551901817322
21,0.9816796779632568,0.062442708760499954,0.8784506916999817,0.9612075090408325,0.9983035326004028,0.9898651242256165,0.04046979546546936,0.9407532811164856,0.9716945290565491,0.999178409576416
22,0.9814741611480713,0.06250651925802231,0.8765965700149536,0.9612998366355896,0.9978693127632141,0.9903115034103394,0.03963733837008476,0.9452175498008728,0.9716945290565491,0.999178409576416
23,0.9816031455993652,0.0612231120467186,0.875889778137207,0.9615821838378906,0.9977944493293762,0.9904231429100037,0.03862453252077103,0.9463335871696472,0.9716945290565491,0.999178409576416
24,0.9832509160041809,0.056301653385162354,0.8863928318023682,0.9645427465438843,0.9983046650886536,0.9904635548591614,0.038350772112607956,0.9445051550865173,0.9739266633987427,0.999178409576416
25,0.9833471775054932,0.0531572587788105,0.8872275948524475,0.9637559652328491,0.9981641173362732,0.9907983541488647,0.036292966455221176,0.9456211924552917,0.9750427603721619,0.999178409576416
26,0.9846825003623962,0.05005908012390137,0.890630304813385,0.969154953956604,0.9982069730758667,0.9907983541488647,0.034955840557813644,0.9456211924552917,0.9739266633987427,0.9992899894714355
27,0.9846059083938599,0.050090231001377106,0.8933884501457214,0.9657095670700073,0.9984963536262512,0.9912447929382324,0.03223063051700592,0.9467372894287109,0.9783909916877747,0.9992899894714355
28,0.9854221940040588,0.04891129583120346,0.896324098110199,0.9692597389221191,0.9984495639801025,0.9919143915176392,0.03090418502688408,0.9523176550865173,0.9772748947143555,0.9992899894714355
29,0.9858834743499756,0.04569605737924576,0.9008812308311462,0.9697569608688354,0.9988059401512146,0.9918028116226196,0.029795795679092407,0.9512015581130981,0.9761587977409363,0.9994016289710999
30,0.9862678050994873,0.043363139033317566,0.9039092659950256,0.9722628593444824,0.9984589219093323,0.992137610912323,0.029300352558493614,0.9512015581130981,0.9783909916877747,0.9992899894714355
31,0.9862879514694214,0.04461775720119476,0.9051559567451477,0.9699842929840088,0.9986210465431213,0.9923608899116516,0.02864811383187771,0.9512015581130981,0.9806231260299683,0.999178409576416
32,0.9872418642044067,0.04227329418063164,0.9111996293067932,0.9724103212356567,0.9988500475883484,0.9922491908073425,0.02847076579928398,0.9523176550865173,0.9795070290565491,0.9992900490760803
33,0.9872794151306152,0.041514843702316284,0.9087061882019043,0.9749960899353027,0.9987908601760864,0.9923608899116516,0.02842562086880207,0.9500855207443237,0.9817391633987427,0.9994016289710999
34,0.9880938529968262,0.03847114369273186,0.9182324409484863,0.9764026403427124,0.9989008903503418,0.9924724698066711,0.027413155883550644,0.9512015581130981,0.9828552603721619,0.9994016289710999
35,0.9883007407188416,0.036121025681495667,0.9167211055755615,0.9752784371376038,0.9990779161453247,0.992695689201355,0.026443153619766235,0.9512015581130981,0.9839712977409363,0.9996652007102966
36,0.9887174963951111,0.036984607577323914,0.9190245866775513,0.9769923090934753,0.9990416765213013,0.9928072690963745,0.02598148211836815,0.9534336924552917,0.9828552603721619,0.9996652007102966
37,0.9897786378860474,0.032722700387239456,0.9249207973480225,0.9811196327209473,0.9991299510002136,0.9928072690963745,0.02618963085114956,0.9545497894287109,0.9828552603721619,0.9995536208152771
38,0.9896619319915771,0.03306804969906807,0.9260449409484863,0.9784663915634155,0.9992479085922241,0.9929189085960388,0.025538712739944458,0.9545497894287109,0.9839712977409363,0.9996652007102966
39,0.9902393221855164,0.03185158967971802,0.9275988936424255,0.9799403548240662,0.9991153478622437,0.9933652877807617,0.02469581738114357,0.9556658864021301,0.9862034916877747,0.9994419813156128
40,0.9898480772972107,0.03347775712609291,0.9269294142723083,0.9783313870429993,0.9990779757499695,0.9935885071754456,0.02367575094103813,0.9567819237709045,0.9873195290565491,0.9996652007102966
41,0.9907583594322205,0.030227966606616974,0.9318488240242004,0.9805300235748291,0.999092698097229,0.9940348863601685,0.023652249947190285,0.9590140581130981,0.9884356260299683,0.9997768402099609
42,0.9906050562858582,0.030204173177480698,0.9312041401863098,0.980904757976532,0.999358057975769,0.9944101572036743,0.0233114305883646,0.9638820290565491,0.9895516633987427,0.9996652007102966
43,0.9912779331207275,0.028543418273329735,0.9360809922218323,0.981574296951294,0.9993363618850708,0.9945217370986938,0.023232480511069298,0.9638820290565491,0.9895516633987427,0.9994419813156128
44,0.9912324547767639,0.02732524834573269,0.9338574409484863,0.9828885197639465,0.999372661113739,0.9945929646492004,0.022914525121450424,0.9634783864021301,0.9895516633987427,0.9995535612106323
45,0.9911882877349854,0.028193389996886253,0.9345945119857788,0.9845899343490601,0.9992626309394836,0.9941061735153198,0.022995594888925552,0.9597264528274536,0.9895516633987427,0.9995535612106323
46,0.9915623068809509,0.02773824892938137,0.9364983439445496,0.9840553402900696,0.9993512034416199,0.9938021898269653,0.023458385840058327,0.9586104154586792,0.9865121841430664,0.9994419813156128
47,0.9919922947883606,0.026685187593102455,0.9408655166625977,0.9853269457817078,0.9992332458496094,0.9940254092216492,0.023190947249531746,0.9593228101730347,0.9880319237709045,0.9995535612106323
48,0.9914306998252869,0.026858964934945107,0.9373952150344849,0.9813345670700073,0.9992481470108032,0.9941062331199646,0.02271648310124874,0.9608425498008728,0.9862034916877747,0.9995535612106323
49,0.9923650026321411,0.02428324706852436,0.9397412538528442,0.985541820526123,0.9994382858276367,0.9943294525146484,0.02258915826678276,0.9619585871696472,0.9873195290565491,0.9997767806053162
50,0.992514967918396,0.02580876648426056,0.9441758394241333,0.9857016801834106,0.9993138313293457,0.9939945936203003,0.022100381553173065,0.9597264528274536,0.9862034916877747,0.9997767806053162
51,0.9920080900192261,0.026160510256886482,0.9399809837341309,0.9839327931404114,0.9993955492973328,0.994441032409668,0.022030122578144073,0.9634783864021301,0.9857997894287109,0.9996652007102966
52,0.9928550720214844,0.02325521595776081,0.9475111961364746,0.9846574068069458,0.9994249939918518,0.9943293929100037,0.021823309361934662,0.9623622894287109,0.9869158864021301,0.9995535612106323
53,0.9924785494804382,0.023581918329000473,0.9427693486213684,0.9852594137191772,0.9994396567344666,0.9941061735153198,0.022252431139349937,0.9623622894287109,0.9869158864021301,0.9995535612106323
54,0.9921541810035706,0.02599949575960636,0.942996621131897,0.9816293716430664,0.9993366003036499,0.9940657615661621,0.022185612469911575,0.9623622894287109,0.9869158864021301,0.9997767806053162
55,0.992344856262207,0.02357523888349533,0.9428492188453674,0.9845899343490601,0.9992401003837585,0.9941774010658264,0.02193393185734749,0.9634783864021301,0.9857997894287109,0.9997767806053162
56,0.9930898547172546,0.02277912199497223,0.9484506249427795,0.9891594648361206,0.9993727803230286,0.9939542412757874,0.021801242604851723,0.9623622894287109,0.9857997894287109,0.9997767806053162
57,0.9932463765144348,0.021909603849053383,0.9491201639175415,0.9870283007621765,0.9995133280754089,0.9941774606704712,0.021350262686610222,0.9623622894287109,0.9869158864021301,0.9998884201049805
58,0.9932156801223755,0.02282746694982052,0.9489052891731262,0.986211359500885,0.9994465112686157,0.9944006204605103,0.02144678495824337,0.9623622894287109,0.9880319237709045,0.9998884201049805
59,0.9926007986068726,0.02340257167816162,0.9446731209754944,0.9873906373977661,0.9996313452720642,0.9944006204605103,0.021247295662760735,0.9623622894287109,0.9880319237709045,0.9998884201049805
60,0.992994487285614,0.02321770042181015,0.9463869333267212,0.9847248792648315,0.9995133876800537,0.9944006204605103,0.021058708429336548,0.9623622894287109,0.9869158864021301,0.9998884201049805
61,0.9933440089225769,0.020434554666280746,0.9490651488304138,0.9855542182922363,0.9994248151779175,0.9942890405654907,0.021190159022808075,0.9623622894287109,0.9869158864021301,0.9998884201049805
62,0.993696391582489,0.01966005191206932,0.9528177380561829,0.986801028251648,0.9996607899665833,0.9944006204605103,0.020945420488715172,0.9634783864021301,0.9880319237709045,0.9998884201049805
63,0.9929693937301636,0.02100704051554203,0.9482907652854919,0.9858366250991821,0.9995428919792175,0.994288980960846,0.02147936075925827,0.9623622894287109,0.9880319237709045,0.9998884201049805
64,0.9938323497772217,0.01977442391216755,0.9549240469932556,0.9882750511169434,0.9995269179344177,0.9942890405654907,0.02139211632311344,0.9612461924552917,0.9891480207443237,0.9998884201049805
65,0.9931297302246094,0.021547650918364525,0.9483956098556519,0.9880601167678833,0.9994757771492004,0.9939542412757874,0.021428611129522324,0.9612461924552917,0.9869158864021301,0.9998884201049805
66,0.99394690990448,0.01909041777253151,0.9530326724052429,0.9889445900917053,0.9995281100273132,0.9947046041488647,0.02180936560034752,0.9645944237709045,0.9895516633987427,0.9998884201049805
67,0.9937973618507385,0.019909068942070007,0.9520682692527771,0.9884224534034729,0.99960857629776,0.9945930242538452,0.02133263647556305,0.9623622894287109,0.9906677603721619,0.9998884201049805
68,0.9939865469932556,0.020145699381828308,0.9555261135101318,0.9906335473060608,0.9994238615036011,0.9942890405654907,0.021892337128520012,0.9623622894287109,0.9891480207443237,0.9998884201049805
69,0.9939335584640503,0.019388442859053612,0.9537821412086487,0.9895341992378235,0.9995790719985962,0.9945526123046875,0.021962016820907593,0.9612461924552917,0.9891480207443237,0.9996652007102966
70,0.9937462210655212,0.019357476383447647,0.9522832036018372,0.9892393946647644,0.9996018409729004,0.9945930242538452,0.021668419241905212,0.9623622894287109,0.9906677603721619,0.9997767806053162
71,0.9941723942756653,0.01905909925699234,0.9556610584259033,0.9890795350074768,0.9995133876800537,0.9946642518043518,0.021612225100398064,0.9634783864021301,0.9891480207443237,0.9998884201049805
72,0.9941953420639038,0.018028678372502327,0.9541994333267212,0.9882750511169434,0.9994837641716003,0.9948874711990356,0.02136983908712864,0.9657105207443237,0.9891480207443237,0.9998884201049805
73,0.9940853714942932,0.018905606120824814,0.9548690319061279,0.9893743395805359,0.9995200634002686,0.9946238398551941,0.02109903283417225,0.9657105207443237,0.9880319237709045,0.9998884201049805
74,0.9937542080879211,0.01992810331285,0.9531800746917725,0.9887847304344177,0.9995280504226685,0.9948471188545227,0.021346304565668106,0.9668265581130981,0.9891480207443237,0.9998884201049805
75,0.9948235154151917,0.01687644049525261,0.9593035578727722,0.9907134175300598,0.99960857629776,0.9945122003555298,0.021168265491724014,0.9645944237709045,0.9880319237709045,0.9998884201049805
76,0.994549036026001,0.018547581508755684,0.9592112302780151,0.9893743395805359,0.9997184872627258,0.9945122003555298,0.02174190990626812,0.9645944237709045,0.9891480207443237,0.9998884201049805
77,0.9941350221633911,0.018472587689757347,0.9557534456253052,0.9877528548240662,0.9997787475585938,0.9946237802505493,0.02187747322022915,0.9657105207443237,0.9891480207443237,0.9998884201049805
78,0.9945127367973328,0.016942491754889488,0.9583268165588379,0.9886497855186462,0.9996461868286133,0.9948469996452332,0.021929418668150902,0.9668265581130981,0.9891480207443237,0.9998884201049805
79,0.9950243234634399,0.016467012465000153,0.9610050320625305,0.9913030862808228,0.9995428323745728,0.9946238398551941,0.022177046164870262,0.9634783864021301,0.9880319237709045,0.9998884201049805
80,0.994156539440155,0.01915683038532734,0.9576572775840759,0.9879802465438843,0.9995644688606262,0.9946237802505493,0.02295272797346115,0.9634783864021301,0.9880319237709045,0.9998884201049805
81,0.9951852560043335,0.015485445968806744,0.9624665975570679,0.9913030862808228,0.9996018409729004,0.9945122003555298,0.02274170145392418,0.9645944237709045,0.9880319237709045,0.9998884201049805
82,0.9946091771125793,0.017694761976599693,0.96025550365448,0.989601731300354,0.9997198581695557,0.9945122003555298,0.022551394999027252,0.9634783864021301,0.9880319237709045,0.9998884201049805
83,0.9948302507400513,0.016050849109888077,0.9593710899353027,0.9907134175300598,0.9996970295906067,0.9947354197502136,0.022110454738140106,0.9645944237709045,0.9880319237709045,0.9998884201049805
84,0.9942823648452759,0.01837240345776081,0.9570676684379578,0.9879677891731262,0.9996755123138428,0.9947354197502136,0.022046085447072983,0.9657105207443237,0.9880319237709045,0.9998884201049805
85,0.99472576379776,0.016614647582173347,0.9613547921180725,0.9898965358734131,0.9996902942657471,0.9947354197502136,0.021796241402626038,0.9657105207443237,0.9880319237709045,0.9998884201049805
86,0.994932234287262,0.01599443145096302,0.9631236791610718,0.9893743991851807,0.9997050166130066,0.9947354197502136,0.02170305699110031,0.9657105207443237,0.9880319237709045,1.0
87,0.9945694804191589,0.01746271550655365,0.9586891531944275,0.9900439381599426,0.9996165037155151,0.9946238398551941,0.02157164178788662,0.9645944237709045,0.9880319237709045,0.9998884201049805
88,0.9947567582130432,0.01642361283302307,0.9595060348510742,0.9901913404464722,0.9996017813682556,0.9948469996452332,0.021511796861886978,0.9657105207443237,0.9880319237709045,0.9998884201049805
89,0.994335949420929,0.017438657581806183,0.9556735157966614,0.991223156452179,0.9996312856674194,0.9949585795402527,0.021451545879244804,0.9668265581130981,0.9891480207443237,0.9998884201049805
90,0.9948825240135193,0.016930675134062767,0.9613547921180725,0.9889321327209473,0.9996005892753601,0.9948469996452332,0.021711302921175957,0.9657105207443237,0.9880319237709045,0.9998884201049805
91,0.9945650696754456,0.017349399626255035,0.9579769968986511,0.9899764060974121,0.9996312260627747,0.9946238398551941,0.02208794839680195,0.9645944237709045,0.9869158864021301,0.9998884201049805
92,0.9951533079147339,0.01601133868098259,0.9623067378997803,0.9926972389221191,0.9995723366737366,0.9948471188545227,0.0220577884465456,0.9657105207443237,0.9880319237709045,0.9998884201049805
93,0.9949722290039062,0.016553986817598343,0.9598932862281799,0.9914504885673523,0.9995723962783813,0.9948471188545227,0.022113531827926636,0.9657105207443237,0.9880319237709045,0.9998884201049805
94,0.9955698251724243,0.01420240942388773,0.9648375511169434,0.9911556839942932,0.9996609091758728,0.9948471188545227,0.02177990972995758,0.9657105207443237,0.9880319237709045,0.9998884201049805
95,0.9951278567314148,0.015428435988724232,0.9615946412086487,0.9904186129570007,0.9997050166130066,0.9948471188545227,0.021666258573532104,0.9657105207443237,0.9880319237709045,0.9998884201049805
96,0.9958568811416626,0.013594436459243298,0.9650524258613586,0.9938089847564697,0.9996676445007324,0.9948471188545227,0.021853966638445854,0.9657105207443237,0.9869158864021301,0.9998884201049805
97,0.9951692819595337,0.01478294562548399,0.9624665975570679,0.9904186129570007,0.9996822476387024,0.9948471188545227,0.021794475615024567,0.9657105207443237,0.9869158864021301,0.9998884201049805
98,0.9952069520950317,0.015714207664132118,0.9609126448631287,0.9907134175300598,0.999646008014679,0.9946238398551941,0.021740958094596863,0.9645944237709045,0.9869158864021301,0.9998884201049805
99,0.9949659109115601,0.015221592970192432,0.9603105783462524,0.9918128252029419,0.9997413158416748,0.9946238398551941,0.02175552025437355,0.9645944237709045,0.9869158864021301,0.9998884201049805
